symbol,timeframe,slice_combination,side,short_cost_bps,train_n,train_mean_ret_costadj,train_baseline_mean_ret_costadj,train_excess_vs_baseline,train_best_parent_filter,train_best_parent_mean_ret_costadj,train_excess_vs_best_parent,train_t_stat_nw,train_pass,valid_n,valid_mean_ret_costadj,valid_baseline_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_best_parent_mean_ret_costadj,valid_excess_vs_best_parent,valid_t_stat_nw,valid_p_value_nw,valid_pass,walk_forward_folds,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,survived,verdict
FUT/ES,1h,state_session=lunch + state_slope=downtrend,short,0.0,135,-7.418747776943342e-05,-0.0002570984543429602,0.0001829109765735268,state_session=lunch,-0.0003619812568902638,0.0002877937791208304,-0.14360761580007142,False,40,0.00016112116311954892,-0.0006298800698212743,0.0007910012329408233,state_slope=downtrend,-0.0004985328679937881,0.0006596540311133369,0.09565029374363232,0.9237983196525963,False,4,0,0000,0.0,False,rejected
FUT/NQ,1h,state_ext=neutral + state_vol=low_vol,long,0.0,771,-0.0002067808672171756,-0.0001375186224094887,-6.92622448076869e-05,state_ext=neutral,-0.00016970288808199933,-3.7077979135176256e-05,-0.9321261433641577,False,224,0.00014329047900404839,0.0004602063127300798,-0.00031691583372603143,state_ext=neutral,0.000381497986395937,-0.00023820750739188861,0.2404056040183845,0.8100158342036221,False,4,0,0000,0.0,False,rejected
FUT/ZN,1h,state_session=lunch + state_slope=downtrend,short,0.0,121,2.5566501807351655e-05,-0.00019320940722956147,0.00021877590903691312,state_session=lunch,-5.007391680498151e-05,7.564041861233317e-05,0.1862584424034408,False,47,0.00011710936432384039,-0.00016903918006750442,0.0002861485443913448,state_session=lunch,-4.9102743020066025e-05,0.00016621210734390641,0.5465808786737579,0.5846667087118465,False,4,0,0000,0.0,False,rejected
FUT/GC,1h,state_session=morning + state_slope=downtrend,short,0.0,686,0.0008808177099362353,-0.000579153708797926,0.0014599714187341613,state_slope=downtrend,0.0004831365666999963,0.00039768114323623905,1.265547661671191,False,414,8.526800796735003e-05,3.9347048697654925e-05,4.5920959269695105e-05,state_slope=downtrend,0.0002431788782696952,-0.00015791087030234518,0.11419753349084882,0.9090812071086152,False,4,0,0000,0.0,False,rejected
FUT/ES,1h,state_session=lunch + state_slope=uptrend,long,0.0,100,0.00026513980819557493,-0.00014290154565703984,0.0004080413538526148,state_session=lunch,-3.8018743109736134e-05,0.00030315855130531107,0.6872292336140011,False,59,6.0910886576766914e-05,0.0002298800698212744,-0.0001689691832445075,state_slope=uptrend,0.00020827930748341627,-0.00014736842090664937,0.12186155125971036,0.9030086662715893,False,4,0,0000,0.0,False,rejected
FUT/ES,1h,state_session=lunch + state_ext=neutral,long,0.0,346,9.392367787771183e-06,-0.00014290154565703984,0.00015229391344481102,state_session=lunch,-3.8018743109736134e-05,4.741111089750732e-05,0.04073881163813179,False,149,4.007328494656932e-05,0.0002298800698212744,-0.0001898067848747051,state_ext=neutral,0.00019276188459360397,-0.00015268859964703466,0.06984722500093253,0.9443152588200745,False,4,0,0000,0.0,False,rejected
FUT/ES,1h,state_ext=neutral + state_vol=mid_vol,long,0.0,1032,-0.00030083127538206697,-0.00014290154565703984,-0.00015792972972502713,state_ext=neutral,-0.00014194608363174609,-0.00015888519175032088,-1.5232704820655198,False,615,3.8501405271496215e-05,0.0002298800698212744,-0.00019137866454977819,state_ext=neutral,0.00019276188459360397,-0.00015426047932210775,0.15727832872791675,0.8750254988589083,False,4,0,0000,0.0,False,rejected
FUT/ES,1h,state_ext=neutral + state_slope=downtrend,long,0.0,1458,-3.887114797147043e-05,-0.00014290154565703984,0.0001040303976855694,state_slope=downtrend,-4.951193631591434e-09,-3.886619677783884e-05,-0.18604737829863738,False,520,2.8925284332413542e-05,0.0002298800698212744,-0.00020095478548886085,state_ext=neutral,0.00019276188459360397,-0.0001638366002611904,0.07285944740853255,0.9419179644163864,False,4,0,0000,0.0,False,rejected
FUT/ZN,1h,state_session=morning + state_slope=flat,short,0.0,776,-0.0002430628651722169,-0.00019320940722956147,-4.9853457942655434e-05,state_slope=flat,-0.00020309809871616155,-3.996476645605536e-05,-2.517130250355147,False,309,1.7672249221361904e-05,-0.00016903918006750442,0.00018671142928886633,state_slope=flat,-8.289767856912091e-05,0.00010056992779048282,0.11176054526775615,0.9110132717885906,False,4,0,0000,0.0,False,rejected
FUT/NQ,1h,state_ext=stretched_down + state_slope=downtrend,long,0.0,64,0.0025392177268870933,-0.0001375186224094887,0.002676736349296582,state_ext=stretched_down,0.0021957085631553195,0.0003435091637317739,2.291294484594257,True,35,1.7425934352233672e-05,0.0004602063127300798,-0.00044278037837784613,state_ext=stretched_down,0.0008468169073749412,-0.0008293909730227075,0.008372104049431056,0.9933201054722833,False,4,1,0100,0.25,False,rejected
FUT/ES,1h,state_session=afternoon + state_ext=neutral,long,0.0,1526,-0.00017986146828668123,-0.00014290154565703984,-3.69599226296414e-05,state_ext=neutral,-0.00014194608363174609,-3.791538465493515e-05,-1.3885656783111406,False,660,1.5769916736307855e-05,0.0002298800698212744,-0.00021411015308496655,state_ext=neutral,0.00019276188459360397,-0.0001769919678572961,0.06570772647058039,0.9476105208757875,False,4,0,0000,0.0,False,rejected
FUT/ZN,1h,state_session=morning + state_slope=downtrend,long,0.0,681,-0.0001409132848556025,-0.0002067905927704386,6.587730791483609e-05,state_session=morning,-0.00013508638925632468,-5.826895599277826e-06,-1.2696624790013804,False,298,7.283320594296366e-06,-0.00023096081993249562,0.00023824414052679198,state_slope=downtrend,-0.00014123688416887878,0.00014852020476317513,0.04919762354080989,0.9607618051148388,False,4,0,0000,0.0,False,rejected
FUT/ZN,1h,state_session=lunch + state_slope=uptrend,short,0.0,111,-5.161371781618781e-05,-0.00019320940722956147,0.00014159568941337367,state_session=lunch,-5.007391680498151e-05,-1.5398010112063046e-06,-0.400357206402968,False,53,-3.915500027097445e-05,-0.00016903918006750442,0.00012988417979652996,state_session=lunch,-4.9102743020066025e-05,9.947742749091572e-06,-0.21365100633160888,0.8308192203428482,False,4,0,0000,0.0,False,rejected
