symbol,timeframe,slice_combination,side,bin_mode,all_regime_status,strict_gate_pass,overall_regime_status,best_regime,best_regime_mean_ret_costadj,best_regime_p_value_nw,bull_status,bear_status,neutral_status,valid_mean_ret_costadj,valid_p_value_nw,walk_forward_pass_pattern,search_wide_bh_pass,search_wide_bonferroni_pass
SUSHI/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,bear,0.06555339220953453,0.0008577116023378295,regime_switching_research_only,regime_switching_research_only,unsupported,0.06659383680790375,0.0037962532300994667,0000,True,False
CRV/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,short,rolling,research_only,False,regime_switching_research_only,bull,0.06367250057069651,0.018201254519665033,regime_switching_research_only,unsupported,regime_switching_research_only,0.03203883685441187,0.04545618543673502,1010,False,False
BCH/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,long,rolling,research_only,False,regime_switching_research_only,bull,0.062227934176747726,0.09398316964233278,regime_switching_research_only,unsupported,unsupported,0.03408043324153986,0.04049873264953785,0010,False,False
SUSHI/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,short,rolling,research_only,False,regime_switching_research_only,bull,0.05978054995406428,0.026847939951202493,regime_switching_research_only,unsupported,regime_switching_research_only,0.07906984905021873,0.004397235712950698,0010,True,False
DOGE/USD,1d,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,short,rolling,research_only,False,regime_switching_research_only,bear,0.05630870412466722,0.030591738155846704,regime_switching_research_only,regime_switching_research_only,unsupported,0.07151506670882539,0.0002020292772628718,0010,True,False
XRP/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=neutral,short,rolling,research_only,False,regime_switching_research_only,bull,0.055080472129002356,0.017558932013953976,regime_switching_research_only,unsupported,regime_switching_research_only,0.05860527984635675,5.02914374322927e-06,0010,True,True
ETH/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,short,rolling,research_only,False,regime_switching_research_only,bear,0.052267375972271685,0.03535745649608746,regime_switching_research_only,regime_switching_research_only,regime_switching_research_only,0.031586035876259286,0.01269924500591224,1001,False,False
SUSHI/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,short,rolling,research_only,False,regime_switching_research_only,neutral,0.05223981205844574,0.0023730455742625445,regime_switching_research_only,regime_switching_research_only,regime_switching_research_only,0.043478054358881905,0.043665767932245636,0010,False,False
CRV/USD,1d,state_ext=stretched_up + state_slope=flat,short,rolling,research_only,False,regime_switching_research_only,bull,0.05174905328137298,0.13952245600468194,regime_switching_research_only,regime_switching_research_only,unsupported,0.06682470543973049,0.006155485945226413,0000,False,False
DOT/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,neutral,0.05040495405082424,0.015997708194734228,regime_switching_research_only,unsupported,regime_switching_research_only,0.0814027343639086,3.8534806669598964e-05,0100,True,False
SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,bull,0.04759395520846659,0.04263137626182445,regime_switching_research_only,regime_switching_research_only,unsupported,0.08637630763989597,1.1493449454835769e-05,0011,True,True
UNI/USD,1d,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,neutral,0.04524641843762295,0.009708900057220138,unsupported,regime_switching_research_only,regime_switching_research_only,0.042976445493359806,0.0026993765448086737,0001,True,False
SUSHI/USD,1d,cross_BTC/USD_state_ext=neutral + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,bull,0.04511986525445434,0.03404377190360419,regime_switching_research_only,unsupported,regime_switching_research_only,0.056882303321332095,0.028804142318330506,0000,False,False
DOT/USD,1d,state_ext=stretched_up + state_vol=low_vol,short,rolling,research_only,False,regime_switching_research_only,neutral,0.04511015705392556,0.018473668774038554,unsupported,unsupported,regime_switching_research_only,0.04421910649322315,0.0060085134446272725,0000,False,False
UNI/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,short,rolling,research_only,False,regime_switching_research_only,bull,0.04498888595818048,0.12171577366966568,regime_switching_research_only,unsupported,unsupported,0.06088818404919626,0.0218422657195394,0000,False,False
LTC/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,short,rolling,research_only,False,regime_switching_research_only,neutral,0.04267129173490945,0.0058862608995273735,regime_switching_research_only,unsupported,regime_switching_research_only,0.05928064392666372,4.856115509710435e-13,0000,True,True
CRV/USD,1d,cross_ETH/USD_state_slope=uptrend + state_slope=flat,short,rolling,research_only,False,regime_switching_research_only,bear,0.03969030587756302,0.043327852387733845,regime_switching_research_only,regime_switching_research_only,regime_switching_research_only,0.05229763561707524,0.006752120670080464,0001,False,False
BCH/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=neutral,long,rolling,research_only,False,regime_switching_research_only,bull,0.039556637205069536,0.061203823165556726,regime_switching_research_only,regime_switching_research_only,regime_switching_research_only,0.022312473643001835,0.02709710784789321,0000,False,False
DOGE/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,short,rolling,research_only,False,regime_switching_research_only,bull,0.039335533612444455,0.0013094844799510508,regime_switching_research_only,unsupported,unsupported,0.046975139688074916,0.01024970561412486,0000,False,False
DOGE/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,short,rolling,research_only,False,regime_switching_research_only,bull,0.03904171734749769,0.037445535159918775,regime_switching_research_only,regime_switching_research_only,unsupported,0.039764726653067586,0.010981046882318157,0011,False,False
AAVE/USD,1d,cross_ETH/USD_state_slope=uptrend + state_slope=flat,short,rolling,research_only,False,regime_switching_research_only,neutral,0.0388420208864553,0.00970704163855074,unsupported,unsupported,regime_switching_research_only,0.05793424458286322,4.0903361841593266e-05,0001,True,False
LINK/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=uptrend,short,rolling,research_only,False,regime_switching_research_only,bear,0.03858098385554661,0.19184361141328576,regime_switching_research_only,regime_switching_research_only,regime_switching_research_only,0.06556215705747477,0.0003720275354024416,1010,True,False
SOL/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,long,rolling,research_only,False,regime_switching_research_only,neutral,0.03731021029508923,0.13011077639519586,unsupported,unsupported,regime_switching_research_only,0.05486150443890011,0.01229734087783596,0000,False,False
SUSHI/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,bull,0.03691766233256372,0.03432433104380572,regime_switching_research_only,regime_switching_research_only,regime_switching_research_only,0.06035309425116324,0.0030854001480844495,0000,True,False
SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,bull,0.03667729723572783,0.04571119624897979,regime_switching_research_only,unsupported,unsupported,0.05511524080191985,0.007909565646996741,0001,False,False
SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,bull,0.03655829788212945,0.1282087325699266,regime_switching_research_only,unsupported,unsupported,0.061116779358734274,0.04694698047597057,0010,False,False
DOGE/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_down,short,rolling,research_only,False,regime_switching_research_only,bull,0.03496792289044477,0.050875923073004925,regime_switching_research_only,regime_switching_research_only,unsupported,0.023116856965281117,0.01584918502143129,0000,False,False
DOT/USD,1d,cross_BTC/USD_state_slope=flat + state_slope=downtrend,short,rolling,research_only,False,regime_switching_research_only,bull,0.03488602324693936,0.07609741844760132,regime_switching_research_only,unsupported,regime_switching_research_only,0.02996434623511022,0.022449270363265716,1000,False,False
DOT/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=downtrend,short,rolling,research_only,False,regime_switching_research_only,bull,0.03417098624299544,0.1503415609356349,regime_switching_research_only,unsupported,unsupported,0.023745419242923185,0.012621269113082256,1000,False,False
ETH/USD,1d,cross_BTC/USD_state_slope=uptrend + state_ext=neutral,short,rolling,research_only,False,regime_switching_research_only,bull,0.034138867543750145,0.02747137833454616,regime_switching_research_only,unsupported,regime_switching_research_only,0.03810092089024715,0.01674377812193195,0000,False,False
DOGE/USD,1d,state_ext=stretched_down + state_vol=mid_vol,short,rolling,research_only,False,regime_switching_research_only,bull,0.033794468475350004,0.1094904376498469,regime_switching_research_only,regime_switching_research_only,unsupported,0.022783769673678896,0.02861082535313031,0000,False,False
ETH/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=neutral,short,rolling,research_only,False,regime_switching_research_only,bear,0.03366160219864885,0.020070506257781062,unsupported,regime_switching_research_only,regime_switching_research_only,0.03246931655462558,0.0023036925217796433,0001,True,False
LTC/USD,1d,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,short,rolling,research_only,False,regime_switching_research_only,neutral,0.03289711410667056,0.021483566820527322,regime_switching_research_only,unsupported,regime_switching_research_only,0.054762027817901744,1.0724754417879012e-13,0010,True,True
UNI/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,short,rolling,research_only,False,regime_switching_research_only,bull,0.03242422169261077,0.16334677984348334,regime_switching_research_only,unsupported,regime_switching_research_only,0.04467634493398799,0.03347184906878864,0000,False,False
SUSHI/USD,1d,state_ret_day=ret_day_down + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,neutral,0.03188481737173135,0.02278283440171669,unsupported,unsupported,regime_switching_research_only,0.04340753742469099,0.00426026636167931,0000,True,False
AAVE/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=flat,short,rolling,research_only,False,regime_switching_research_only,neutral,0.031442546588272974,0.0023856428291111342,regime_switching_research_only,unsupported,regime_switching_research_only,0.040070931463039645,0.006252718447125938,0001,False,False
LTC/USD,1d,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,short,rolling,research_only,False,regime_switching_research_only,neutral,0.03114667943384481,0.0070637399753912256,unsupported,unsupported,regime_switching_research_only,0.03300658649347597,0.002102751195427688,0000,True,False
AVAX/USD,1d,state_ext=stretched_down + state_slope=uptrend,long,rolling,research_only,False,regime_switching_research_only,neutral,0.030776447675279157,0.15886677139066707,unsupported,unsupported,regime_switching_research_only,0.054141665238463386,0.013454224658372649,0000,False,False
LTC/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,bull,0.0301044247133354,0.025016415834452133,regime_switching_research_only,regime_switching_research_only,unsupported,0.028078490956586523,0.025805531144572402,0101,False,False
AVAX/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,long,rolling,research_only,False,regime_switching_research_only,neutral,0.029925402566129182,0.21024653354515577,unsupported,regime_switching_research_only,regime_switching_research_only,0.037935326624438374,0.02710273834099408,0001,False,False
UNI/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,bull,0.029835221489952383,0.01993387909103861,regime_switching_research_only,unsupported,unsupported,0.043110640293699216,0.000203175230881536,0011,True,False
LINK/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=neutral,short,rolling,research_only,False,regime_switching_research_only,bear,0.029782874272273708,0.09125168179625964,unsupported,regime_switching_research_only,regime_switching_research_only,0.03710433803282756,0.04092130815351114,0000,False,False
XRP/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=neutral,short,rolling,research_only,False,regime_switching_research_only,neutral,0.029690689975566634,0.05900636756605415,unsupported,unsupported,regime_switching_research_only,0.032760709101362355,2.6645352591003757e-15,0000,True,True
AVAX/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,bull,0.02947600066610989,0.2417473421084364,regime_switching_research_only,unsupported,unsupported,0.0435650950011557,0.049543877995289254,0000,False,False
BCH/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,bear,0.029453684507230467,0.05097498287451652,regime_switching_research_only,regime_switching_research_only,unsupported,0.020496580875382656,0.016433077677109775,0101,False,False
AVAX/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,long,rolling,research_only,False,regime_switching_research_only,bear,0.02917388090600372,0.09937875417256548,unsupported,regime_switching_research_only,unsupported,0.05092546852403879,0.013316807402004471,0001,False,False
BTC/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=downtrend,long,rolling,research_only,False,regime_switching_research_only,bull,0.02896751984583043,0.04976466718478734,regime_switching_research_only,regime_switching_research_only,regime_switching_research_only,0.020703683333433403,1.245926783965956e-05,0001,True,True
LTC/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,bull,0.028838729988446117,0.04638339750079967,regime_switching_research_only,unsupported,unsupported,0.03278444738178522,0.010833059857879856,0001,False,False
CRV/USD,1d,state_ret_day=ret_day_flat + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,bear,0.028614502635915015,0.30466469075690483,regime_switching_research_only,regime_switching_research_only,unsupported,0.05115195965187581,0.006572360898841723,0011,False,False
DOT/USD,1d,state_ret_day=ret_day_up + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,neutral,0.028430765740874647,0.007112168627652959,unsupported,unsupported,regime_switching_research_only,0.03844895231458827,0.027278820883083643,1000,False,False
DOT/USD,1d,state_weekpart=weekend + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,neutral,0.027706692497309875,0.018608802611352893,unsupported,unsupported,regime_switching_research_only,0.038418685210811224,0.0354983543046834,1010,False,False
SOL/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,bear,0.027676344130628278,0.016801382331986137,regime_switching_research_only,regime_switching_research_only,regime_switching_research_only,0.0360225139117658,1.1845658232090273e-08,1011,True,True
LTC/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,bull,0.0276442285301712,0.017105461437766145,regime_switching_research_only,regime_switching_research_only,regime_switching_research_only,0.026847141546174496,0.029600973921341645,0110,False,False
UNI/USD,1d,state_ret_day=ret_day_up + state_ext=stretched_up,short,rolling,research_only,False,regime_switching_research_only,neutral,0.026777358621476732,0.026503221864442983,unsupported,regime_switching_research_only,regime_switching_research_only,0.02865329850065265,0.020786153571174415,0000,False,False
XRP/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,short,rolling,research_only,False,regime_switching_research_only,neutral,0.026586417800606516,0.08710625980369047,unsupported,regime_switching_research_only,regime_switching_research_only,0.031180885674381976,6.1687253420927846e-06,0000,True,True
