rank,symbol,timeframe,slice_combination,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
84,XLK,1h,state_session=lunch + state_ext=stretched_up,long,rejected,rejected_unsupported,234,False,114,False,0.0017541439358799745,0.0009914126595093671,state_ext=stretched_up,0.00012056888328376833,0.37937474297442586,1,0100,0.25,0,8,8,0,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,289,False,False
85,XLK,1h,state_session=afternoon + state_slope=uptrend,long,rejected,rejected_unsupported,564,False,286,False,0.001148989607220277,0.0003862583308496697,state_session=afternoon,0.00010570780549714145,0.37439793177010583,1,0100,0.25,0,8,8,0,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,286,False,False
86,XLE,1h,state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,1811,False,920,False,0.0012908393288263628,0.0009716270768229107,state_slope=flat,8.416989186993775e-05,0.07502063722963226,1,0001,0.25,0,8,7,1,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,94,False,False
87,XLF,1h,state_ext=stretched_up + state_slope=downtrend,short,rejected,provisional_sample_starved,11,False,4,False,0.025322750050951005,0.025845035239023803,state_ext=stretched_up,0.023561686185926228,0.001335507844681949,0,0000,0.0,0,7,7,7,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,16,False,False
88,XLK,1h,state_session=morning + state_ext=stretched_up + state_slope=downtrend,short,rejected,provisional_sample_starved,14,False,3,False,0.032527167699643526,0.03368989897601413,state_ext=stretched_up + state_slope=downtrend,0.014341234391348871,0.011397195752736566,0,0000,0.0,0,7,7,7,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,35,False,False
89,QQQ,1h,state_session=morning + state_ext=stretched_up + state_slope=flat,short,rejected,provisional_sample_starved,20,False,11,False,0.007212203678120666,0.007992372350132919,state_ext=stretched_up + state_slope=flat,0.004559104114406816,0.015727186303830187,0,0000,0.0,0,8,8,6,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,41,False,False
90,QQQ,1h,state_session=morning + state_ext=stretched_down + state_slope=flat,long,rejected,provisional_sample_starved,16,False,14,False,0.011857892132628538,0.011477723460616285,state_ext=stretched_down + state_slope=flat,0.0010491812168445525,0.022399046479353535,0,0000,0.0,0,8,8,6,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,52,False,False
91,IWM,1h,state_session=morning + state_slope=flat,short,rejected,rejected_unsupported,953,False,492,False,-0.0001950814338292205,0.0006243512283446697,state_session=morning,0.000582754495943313,0.7337913580289142,0,0000,0.0,0,8,8,2,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,525,False,False
92,QQQ,1h,state_session=morning + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,1045,False,483,False,-0.00022240670675256473,0.0005577619652596879,state_session=morning + state_slope=flat,0.00017070094828476013,0.6163763431416509,0,0000,0.0,0,8,7,3,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,448,False,False
93,USO,1d,state_ext=stretched_up + state_slope=flat,long,rejected,rejected_unsupported,97,False,42,False,0.027947700715003902,0.0213584359191629,state_ext=stretched_up,0.012824977200384426,0.133088119842669,1,0100,0.25,0,8,7,0,5.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,137,False,False
94,DIA,1d,state_ext=stretched_up + state_slope=flat,long,rejected,rejected_unsupported,53,True,32,False,0.005065754129394643,0.0022245956443803215,state_slope=flat,0.0033402257076241464,0.1228679832161439,1,0010,0.25,0,7,7,0,5.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,123,False,False
95,QQQ,1h,state_session=lunch + state_ext=stretched_up,long,rejected,rejected_unsupported,156,False,53,False,0.0013884416209459704,0.0010082729489337171,state_session=lunch,0.0006822038443078275,0.42714369942313946,1,0100,0.25,0,8,7,0,5.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,319,False,False
96,IWM,1h,state_session=afternoon + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,770,False,375,False,0.0009929174584616524,0.0005734847962877614,state_session=afternoon + state_slope=flat,0.0002509082178563277,0.28001907804868864,1,0010,0.25,0,7,7,0,5.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,235,False,False
97,DIA,1h,state_session=morning + state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,131,False,50,False,0.0023634991993682396,0.0020929930532869,state_session=morning + state_ext=stretched_down,7.233370864010618e-05,0.47581325542998876,1,0001,0.25,0,8,6,1,5.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,368,False,False
98,XLK,1h,state_session=lunch + state_ext=stretched_up + state_slope=uptrend,long,rejected,rejected_unsupported,219,False,104,False,0.002145725224340674,0.0013829939479700665,state_ext=stretched_up + state_slope=uptrend,3.0317476389903845e-05,0.34501823559073164,1,0100,0.25,0,8,7,0,5.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,274,False,False
99,XLE,1h,state_ext=stretched_up + state_slope=downtrend,short,rejected,provisional_sample_starved,20,False,5,False,0.014049971008735396,0.014769183260738847,state_ext=stretched_up,0.012290502494459857,0.03778381369320272,0,0000,0.0,0,8,8,5,5.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,60,False,False
100,TLT,1d,state_ext=neutral + state_vol=high_vol,short,rejected,provisional_sample_starved,122,False,9,False,0.010279357301389961,0.01135729979029626,state_vol=high_vol,0.00981818705821168,0.0035155619245434977,0,0000,0.0,0,7,7,6,5.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,19,False,False
101,QQQ,1d,state_ext=stretched_down + state_vol=high_vol,long,rejected,rejected_unsupported,154,False,29,False,0.01618042782510407,0.011628898581106741,state_vol=high_vol,0.0016555329301241577,0.2615345330791903,0,0000,0.0,0,8,8,1,5.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,221,False,False
102,GLD,1d,state_ext=neutral + state_vol=low_vol,long,rejected,provisional_sample_starved,193,False,6,False,0.015961067248519995,0.009890563914951446,state_vol=low_vol,0.0010546920523842995,0.01361570045698568,0,0000,0.0,0,8,6,7,5.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,39,False,False
103,DIA,1h,state_session=lunch + state_slope=flat,long,rejected,rejected_unsupported,576,False,248,False,0.0010784196193730378,0.0008079134732916985,state_slope=flat,0.0004451217670798603,0.07797747827909252,0,0000,0.0,0,8,8,1,5.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,95,False,False
104,XLE,1h,state_session=morning + state_slope=flat,short,rejected,rejected_unsupported,865,False,420,False,-0.00010474883144645637,0.0006144634205569951,state_session=morning,0.00031667357999790225,0.864185942003608,0,0000,0.0,0,8,8,1,5.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,590,False,False
105,IWM,1h,state_ext=neutral + state_vol=mid_vol,short,rejected,rejected_unsupported,1988,False,870,False,0.00036057899914973323,0.0011800116613236234,state_vol=mid_vol,0.0002870326760581857,0.5076261884764666,0,0000,0.0,0,8,8,1,5.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,386,False,False
106,TLT,1h,state_session=lunch + state_slope=uptrend,short,rejected,rejected_unsupported,621,False,219,False,0.0001961618742479984,0.00046446126778032927,state_slope=uptrend,6.664963372214673e-05,0.7375988609787636,0,0000,0.0,0,8,8,1,5.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,526,False,False
107,IWM,1h,state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,1675,False,805,False,0.00026137281257583323,0.0010808054747497235,state_slope=uptrend,6.300497184913957e-05,0.6769177895033132,0,0000,0.0,0,8,8,1,5.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,487,False,False
108,IWM,1h,state_session=morning + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,886,False,461,False,-0.00016069070806802216,0.000658741954105868,state_session=morning + state_slope=flat,3.4390725761198346e-05,0.7712638202611628,0,0000,0.0,0,8,7,2,5.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,546,False,False
109,XLE,1d,state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,46,False,20,False,0.006692451226927254,0.002458294966124583,state_ext=neutral,0.0003759261456575298,0.3194807026953117,1,0100,0.25,0,7,6,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,256,False,False
110,QQQ,1d,state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,200,False,59,False,0.006355180868141647,0.0018036516241443194,state_ext=stretched_down,0.00020698002286076347,0.45958189760556634,1,0100,0.25,0,8,6,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,350,False,False
111,USO,1d,state_ext=stretched_up + state_vol=mid_vol,long,rejected,rejected_unsupported,111,False,41,False,0.02651128250228614,0.01992201770644514,state_ext=stretched_up,0.011388558987666664,0.14994704498092304,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,149,False,False
112,SPY,1d,state_ext=neutral + state_vol=high_vol,short,rejected,rejected_unsupported,100,False,20,False,0.007675562307995697,0.011219848856381808,state_ext=neutral,0.007932799080761265,0.5946536096331387,0,0000,0.0,0,7,7,1,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,439,False,False
113,QQQ,1d,state_ext=stretched_up + state_slope=flat,short,rejected,rejected_unsupported,114,False,50,False,0.0072624089235773645,0.012213938167574694,state_slope=flat,0.007827919945959461,0.07244973025078871,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,92,False,False
114,SPY,1d,state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,118,False,55,False,0.006570608101293212,0.010114894649679324,state_ext=neutral,0.00682784487405878,0.2538541857786709,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,214,False,False
115,IWM,1d,state_ext=stretched_down + state_vol=low_vol,short,rejected,rejected_unsupported,58,False,16,False,0.0034153188736829525,0.008137842341597637,state_vol=low_vol,0.006104764404929764,0.8060424807471902,0,0000,0.0,0,7,7,1,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,566,False,False
116,USO,1d,state_ext=stretched_up + state_vol=high_vol,long,rejected,rejected_unsupported,78,False,60,False,0.019922735543206786,0.013333470747365784,state_ext=stretched_up,0.004800012028587309,0.29520334669577153,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,244,False,False
117,XLE,1d,state_ext=stretched_up + state_vol=low_vol,short,rejected,rejected_unsupported,101,False,72,False,0.007069745814042513,0.011703902074845184,state_ext=stretched_up,0.004768998132689871,0.3676293601860561,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,281,False,False
118,USO,1d,state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,121,False,55,False,-0.00013878746367077395,0.006850477332170227,state_ext=neutral,0.0038441256397455,0.9806663389832018,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,668,False,False
119,IWM,1h,state_session=morning + state_ext=stretched_up + state_slope=flat,short,rejected,rejected_unsupported,37,False,17,False,0.004914207349691794,0.005733640011865685,state_ext=stretched_up + state_slope=flat,0.0033309876909144573,0.17484608416274372,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,169,False,False
120,XLE,1h,state_session=afternoon + state_ext=stretched_down,short,rejected,rejected_unsupported,215,False,58,False,0.00320069568590222,0.003919907937905672,state_ext=stretched_down,0.0030000048578115793,0.4203518247489635,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,314,False,False
121,IWM,1d,state_ext=stretched_up + state_vol=mid_vol,short,rejected,rejected_unsupported,93,False,55,False,0.0012776825432898788,0.0060002060112045634,state_vol=mid_vol,0.0026275007092074905,0.6336147607204885,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,462,False,False
122,USO,1h,state_ext=neutral + state_vol=high_vol,short,rejected,rejected_unsupported,741,False,302,False,0.0027616559308651753,0.0037278328998443635,state_ext=neutral,0.0022377800437598655,0.3422560536658459,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,271,False,False
123,GLD,1h,state_ext=stretched_up + state_vol=mid_vol,short,rejected,rejected_unsupported,87,False,57,False,0.0010490293930192655,0.001990120263738983,state_ext=stretched_up,0.00223741215710558,0.5628151023381103,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,415,False,False
124,XLF,1h,state_session=morning + state_ext=stretched_down,long,rejected,rejected_unsupported,238,False,88,False,0.0034964506375134694,0.0033741654494406728,state_ext=stretched_down,0.0021265786468688376,0.15491212122689557,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,154,False,False
125,TLT,1d,state_ext=neutral + state_vol=mid_vol,long,rejected,rejected_unsupported,157,False,52,False,0.0030818427790947896,0.002403900290188489,state_ext=neutral,0.001877880759954181,0.37625415126461825,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,288,False,False
126,XLE,1h,state_session=morning + state_ext=stretched_down,long,rejected,rejected_unsupported,403,False,125,False,0.0018692351794376248,0.0015500229274341727,state_session=morning,0.0018478127679932659,0.4029770357099709,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,303,False,False
127,GLD,1h,state_session=afternoon + state_ext=stretched_up,short,rejected,rejected_unsupported,48,False,80,False,0.0009352728479340461,0.001876363718653764,state_session=afternoon,0.0018359613470484472,0.7907515508316232,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,556,False,False
128,XLK,1h,state_ext=stretched_up + state_slope=flat,short,rejected,rejected_unsupported,77,False,37,False,2.958851150390995e-07,0.0011630271614856465,state_slope=flat,0.0016281592381607929,0.9998943902106374,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,675,False,False
129,QQQ,1h,state_session=afternoon + state_ext=stretched_up,long,rejected,rejected_unsupported,218,False,63,False,0.002055459791480829,0.0016752911194685759,state_session=afternoon,0.001604714383518259,0.4274690098701006,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,321,False,False
130,GLD,1h,state_session=lunch + state_ext=stretched_up,long,rejected,rejected_unsupported,54,False,90,False,0.002695255976233663,0.002154165105513945,state_session=lunch,0.0013657431931550302,0.19931136522744497,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,186,False,False
131,USO,1h,state_ext=stretched_up + state_vol=high_vol,long,rejected,rejected_unsupported,637,True,328,False,0.003979166341078556,0.0034129893720993678,state_ext=stretched_up,0.0012129150414823876,0.20407029385579833,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,190,False,False
