symbol,timeframe,slice_combination,sample_count,mean_fwd_ret_5,side,tradeable_mean_fwd_ret_5,win_rate,mean_mfe_5,mean_mae_5,fwd_ret_ratio
BCH/USD,1h,state_weekpart=weekend + state_ext=stretched_up + state_vol=mid_vol,73,0.00520181593926773,long,0.00520181593926773,0.547945205479452,0.0182024020139505,-0.010814224504022132,0.23888240600620606
BCH/USD,1h,state_utc_session=utc_asia + state_ext=stretched_down + state_slope=flat,31,-0.005158904862484582,short,0.005158904862484582,0.5161290322580645,0.011223877532430235,-0.017896083723373656,-0.2604452274170222
ADA/USD,1h,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_up,16,-0.005157668663450694,short,0.005157668663450694,0.5,0.011404416998166522,-0.0168430816568255,-0.2829646857731666
AAVE/USD,1h,state_utc_session=utc_europe + state_ext=stretched_down + state_slope=downtrend,529,-0.005096150262111478,short,0.005096150262111478,0.42533081285444235,0.04273603189666645,-0.021603953403609842,-0.23122671553887464
AAVE/USD,1h,state_ext=stretched_down + state_slope=uptrend,23,0.005070400888305542,long,0.005070400888305542,0.5217391304347826,0.025122147558451227,-0.017534349382355194,0.14447823006045118
ADA/USD,1h,state_utc_session=utc_us + state_ext=stretched_up + state_slope=uptrend,164,-0.005064540324340984,short,0.005064540324340984,0.3597560975609756,0.014014633673916116,-0.01871926965501573,-0.29160381451935824
BCH/USD,1h,state_funding=funding_neutral + state_oi=oi_collapsing + state_ext=neutral,77,-0.005025269406505223,short,0.005025269406505223,0.3246753246753247,0.012278760611790571,-0.013125304069937801,-0.23450162945617553
ADA/USD,1h,state_funding=funding_long + state_oi=oi_collapsing + state_ext=neutral,32,0.004997086469413891,long,0.004997086469413891,0.75,0.012143516334115412,-0.006723800881675984,0.4327454138936966
ADA/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,109,-0.004954046070121529,short,0.004954046070121529,0.3669724770642202,0.011714266496269892,-0.015843133493183406,-0.3308254846124655
ADA/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,38,-0.004945570749871681,short,0.004945570749871681,0.3157894736842105,0.010109283307484243,-0.014201446237382039,-0.3447858564899789
