rank,symbol,timeframe,slice_combination,bin_mode,validation_n_folds,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,best_fwd_horizon,best_stop_atr_mult,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass,research_shard_id
47,CRWD,1h,state_session=morning + state_volume=vol_quiet,rolling,4,short,survived,clean_survivor_wf_strong,553,True,330,True,0.6177676268912412,1.563952308689975,state_volume=vol_quiet,0.0161807045039182,0.0,4,1111,1.0,8,8,7,8,20.75,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,87.0,True,True,1h-02
48,CRWD,1h,state_session=lunch + state_volume=vol_quiet,rolling,4,short,survived,clean_survivor_wf_strong,399,True,224,True,0.6125961981731163,1.55878087997185,state_volume=vol_quiet,0.0110092757857933,0.0,4,1111,1.0,8,8,7,8,20.75,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,88.0,True,True,1h-02
49,CRWD,1h,state_ext=stretched_down + state_slope=downtrend,rolling,4,long,survived,clean_survivor_wf_strong,1279,True,684,True,2.919495232057185,1.9737105502584515,state_slope=downtrend,0.0106962183671655,0.0,4,1111,1.0,8,8,7,8,20.75,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,89.0,True,True,1h-02
50,CRWD,1h,cross_USO_state_slope=flat + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,617,True,119,True,0.7431026013082659,1.6892872831069996,state_slope=uptrend,0.0104697949884762,0.0,4,1111,1.0,8,8,7,8,20.75,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,90.0,True,True,1h-02
51,CRWD,1h,state_session=morning + state_volume=vol_surge,rolling,4,long,survived,clean_survivor_wf_strong,367,True,221,True,2.5142243310799133,1.5684396492811796,state_volume=vol_surge,0.0049861340319283,0.0,4,1111,1.0,8,8,7,8,20.75,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,91.0,True,True,1h-02
52,CRWD,1h,state_session=morning + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,562,True,275,True,0.735913963982198,1.6820986457809315,state_slope=uptrend,0.0032811576624083,0.0,4,1111,1.0,8,8,7,8,20.75,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,92.0,True,True,1h-02
53,CRWD,1h,cross_USO_state_slope=downtrend + state_slope=downtrend,rolling,4,long,survived,clean_survivor_wf_strong,452,True,264,True,2.9119374383882395,1.9661527565895056,state_slope=downtrend,0.00313842469822,0.0,4,1111,1.0,8,8,7,8,20.75,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,93.0,True,True,1h-02
54,CRWD,1h,state_session=morning + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,639,True,299,True,0.7143070484935748,1.6604917302923086,state_ext=stretched_up,0.0011627297481821,0.0,4,1111,1.0,8,8,7,8,20.75,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,94.0,True,True,1h-02
55,CRWD,1h,state_session=afternoon + state_ret_5=ret_down,rolling,4,long,survived,clean_survivor_wf_strong,635,True,288,True,2.9901751045169127,2.044390422718179,state_ret_5=ret_down,0.0007137077281029,0.0,4,1111,1.0,8,8,7,8,20.75,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,95.0,True,True,1h-02
56,CRWD,1h,state_session=lunch + state_slope=uptrend + state_vol=high_vol,rolling,4,short,survived,clean_survivor_wf_strong,316,True,123,True,0.749578046136797,1.6957627279355307,state_slope=uptrend + state_vol=high_vol,0.000294315882045,0.0,4,1111,1.0,8,8,7,8,20.75,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,96.0,True,True,1h-02
57,CRWD,1h,cross_USO_state_ext=stretched_up + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,223,True,201,True,0.7152280294150858,1.6614127112138195,state_ext=stretched_up,0.002083710669693,0.0,4,1111,1.0,8,8,6,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,97.0,True,True,1h-02
58,CRWD,1h,state_ext=stretched_down + state_vol=mid_vol,rolling,4,long,survived,clean_survivor_wf_strong,245,True,243,True,3.010843020211152,2.065058338412418,state_ext=stretched_down,0.3574689661999937,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,98.0,True,True,1h-02
59,CRWD,1h,cross_TLT_state_vol=high_vol + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,148,True,53,True,3.007514643547781,2.061729961749047,state_ext=stretched_down,0.3541405895366227,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,99.0,True,True,1h-02
60,CRWD,1h,state_session=afternoon + state_vol=mid_vol,rolling,4,long,survived,clean_survivor_wf_strong,261,True,174,True,1.5040489548173173,0.5582642730185835,state_session=afternoon,0.245695356036375,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,100.0,True,True,1h-02
61,CRWD,1h,cross_USO_state_vol=high_vol + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,217,True,525,True,2.8534585787246654,1.907673896925932,state_ext=stretched_down,0.2000845247135072,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,101.0,True,True,1h-02
62,CRWD,1h,state_slope=downtrend + state_vol=mid_vol,rolling,4,long,survived,clean_survivor_wf_strong,295,True,245,True,2.980147912553259,2.034363230754525,state_slope=downtrend,0.0713488988632393,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,102.0,True,True,1h-02
63,CRWD,1h,cross_USO_state_ext=stretched_down + cross_TLT_state_slope=flat + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,43,True,53,True,3.022288136646877,2.076503454848144,cross_USO_state_ext=stretched_down + state_ext=stretched_down,0.0707439498770345,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,103.0,True,True,1h-02
64,CRWD,1h,cross_TLT_state_vol=high_vol + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,241,True,53,True,0.7495669388189503,1.695751620617684,state_ext=stretched_up,0.0364226200735575,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,104.0,True,True,1h-02
65,CRWD,1h,state_ext=stretched_up + state_vol=mid_vol,rolling,4,short,survived,clean_survivor_wf_strong,332,True,242,True,0.7490593476115569,1.6952440294102906,state_ext=stretched_up,0.0359150288661641,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,105.0,True,True,1h-02
66,CRWD,1h,state_session=lunch + state_vol=mid_vol,rolling,4,long,survived,clean_survivor_wf_strong,207,True,139,True,1.169649166740963,0.2238644849422292,state_vol=mid_vol,0.0350807300619671,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,106.0,True,True,1h-02
67,CRWD,1h,cross_TLT_state_slope=downtrend + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,377,True,179,True,0.7492438895702332,1.695428571368967,state_slope=uptrend,0.0166110832504435,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,107.0,True,True,1h-02
68,CRWD,1h,state_session=afternoon + state_slope=downtrend + state_vol=mid_vol,rolling,4,long,survived,clean_survivor_wf_strong,119,True,104,True,3.020271269900072,2.0744865881013386,state_slope=downtrend + state_vol=mid_vol,0.0401233573468133,0.0,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,108.0,True,True,1h-02
69,CRWD,1h,state_session=morning + state_slope=downtrend + state_vol=mid_vol,rolling,4,long,survived,clean_survivor_wf_strong,93,True,68,True,2.9994554516562406,2.053670769857507,state_slope=downtrend + state_vol=mid_vol,0.0193075391029817,0.0,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,109.0,True,True,1h-02
70,CRWD,1h,cross_USO_state_vol=high_vol + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,253,True,520,True,0.7157882496125224,1.661972931411256,state_ext=stretched_up,0.0026439308671296,0.0,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,110.0,True,True,1h-02
71,CRWD,1h,state_session=morning + state_slope=uptrend + state_vol=mid_vol,rolling,4,short,survived,clean_survivor_wf_strong,129,True,89,True,0.7492682475554038,1.6954529293541376,state_slope=uptrend + state_vol=mid_vol,0.0004013378083973,0.0,3,0111,0.75,8,8,6,8,20.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,111.0,True,True,1h-02
72,CRWD,1h,cross_USO_state_slope=uptrend + cross_TLT_state_slope=uptrend + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,64,True,18,True,3.038074580453871,2.092289898655137,cross_TLT_state_slope=uptrend + state_ext=stretched_down,0.0777056852369892,0.0,3,1110,0.75,7,8,8,8,19.5,survived,survived,survived,survived,provisional,survived,survived,survived,5,,69156,112.0,True,True,1h-02
73,CRWD,1h,cross_USO_state_slope=flat + cross_TLT_state_slope=uptrend + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,153,True,37,True,0.7493731506203294,1.695557832419063,cross_USO_state_slope=flat + state_ext=stretched_up,0.010870890897754,0.0,3,1110,0.75,7,8,7,8,19.25,survived,survived,survived,survived,provisional,survived,survived,survived,3,,69156,113.0,True,True,1h-02
